-1,-0,-0
-1,-0,-0
-1,-0,-0
-1,-0,-0
-1,-0,-0
-1,-0,-0
-1,-0,-0
-1,-0,-0
-1,-0,0
-1,-0,0
-1,-0,0
-1,-0,0
-1,-0,0
-1,-0,0
-1,-0,0
-1,-0,0
0,-1,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
-1,0,-0
-1,0,-0
-1,0,-0
-1,0,-0
-1,0,-0
-1,0,-0
-1,0,-0
-1,0,-0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-0,1,0
1,-0,0
1,-0,0
1,-0,0
1,-0,0
1,-0,0
1,-0,0
1,-0,0
1,-0,0
1,-0,0
1,-0,0
1,-0,0
1,-0,0
1,-0,0
1,-0,0
1,-0,0
1,-0,0
0,0.587782287460322,0.809019148443293
0,0.587791573311123,0.809012401848349
0,0.587780385348947,0.809020530394033
0,0.587789895996436,0.809013620506169
0,0.587780385348945,0.809020530394035
0,0.587793475411077,0.809011019865717
0,0.587780385348947,0.809020530394033
0,0.587780385348945,0.809020530394035
0,0.587782287460322,0.809019148443293
0,0.587791573311123,0.809012401848349
0,0.587780385348947,0.809020530394033
0,0.587789895996436,0.809013620506169
0,0.587780385348945,0.809020530394035
0,0.587793475411077,0.809011019865717
0,0.587780385348947,0.809020530394033
0,0.587780385348945,0.809020530394035
0,-0.587782287460322,0.809019148443293
0,-0.587791573311123,0.809012401848349
0,-0.587780385348947,0.809020530394033
0,-0.587789895996436,0.809013620506169
0,-0.587780385348945,0.809020530394035
0,-0.587793475411077,0.809011019865717
0,-0.587780385348947,0.809020530394033
0,-0.587780385348945,0.809020530394035
0,-0.587782287460322,0.809019148443293
0,-0.587791573311123,0.809012401848349
0,-0.587780385348947,0.809020530394033
0,-0.587789895996436,0.809013620506169
0,-0.587780385348945,0.809020530394035
0,-0.587793475411077,0.809011019865717
0,-0.587780385348947,0.809020530394033
0,-0.587780385348945,0.809020530394035
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
-1,0,0
1,0,-0
1,0,-0
1,0,-0
1,0,-0
1,0,-0
1,0,-0
1,0,-0
1,0,-0
1,0,-0
1,0,-0
1,0,-0
1,0,-0
1,0,-0
1,0,-0
1,0,-0
1,0,-0
-0,1,0
-0,1,0
-0,1,0
-0,1,0
-0,1,0
-0,1,0
-0,1,0
-0,1,0
0,1,-0
0,1,-0
0,1,-0
0,1,-0
0,1,-0
0,1,-0
0,1,-0
0,1,-0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
